# a_index,a_value,Tc,T,M
0,0.2,9.999716289940237,0.01,1
0,0.2,9.999716289940237,0.11090612414081047,1
0,0.2,9.999716289940237,0.21181224828162096,1
0,0.2,9.999716289940237,0.31271837242243145,1
0,0.2,9.999716289940237,0.4136244965632419,1
0,0.2,9.999716289940237,0.5145306207040524,1
0,0.2,9.999716289940237,0.6154367448448629,1
0,0.2,9.999716289940237,0.7163428689856733,0.99947179088056268
0,0.2,9.999716289940237,0.8172489931264838,0.99947118244301468
0,0.2,9.999716289940237,0.9181551172672943,0.99945299603050826
0,0.2,9.999716289940237,1.0190612414081048,0.99901587800562972
0,0.2,9.999716289940237,1.1199673655489153,0.99864830832685915
0,0.2,9.999716289940237,1.2208734896897258,0.99754580735967186
0,0.2,9.999716289940237,1.3217796138305362,0.99645419676487018
0,0.2,9.999716289940237,1.4226857379713467,0.9952414384263447
0,0.2,9.999716289940237,1.5235918621121571,0.9921850527659538
0,0.2,9.999716289940237,1.6244979862529676,0.9903072995499593
0,0.2,9.999716289940237,1.725404110393778,0.9861814123947138
0,0.2,9.999716289940237,1.8263102345345885,0.9804739183985074
0,0.2,9.999716289940237,1.927216358675399,0.9739527725622554
0,0.2,9.999716289940237,2.0281224828162094,0.96363308535568
0,0.2,9.999716289940237,2.1290286069570197,0.9555551118315398
0,0.2,9.999716289940237,2.2299347310978304,0.9468206058497116
0,0.2,9.999716289940237,2.3308408552386406,0.9375278535487374
0,0.2,9.999716289940237,2.4317469793794513,0.9277810346850169
0,0.2,9.999716289940237,2.5326531035202615,0.9176842779268402
0,0.2,9.999716289940237,2.633559227661072,0.9073383412925375
0,0.2,9.999716289940237,2.7344653518018824,0.896836528844208
0,0.2,9.999716289940237,2.835371475942693,0.886316254129995
0,0.2,9.999716289940237,2.9362776000835034,0.8757353009573623
0,0.2,9.999716289940237,3.037183724224314,0.8652222560986531
0,0.2,9.999716289940237,3.1380898483651243,0.8548187582214462
0,0.2,9.999716289940237,3.238995972505935,0.8445645109521547
0,0.2,9.999716289940237,3.3399020966467456,0.8344864746790309
0,0.2,9.999716289940237,3.440808220787556,0.8246033260642434
0,0.2,9.999716289940237,3.5417143449283666,0.8133467036723634
0,0.2,9.999716289940237,3.642620469069177,0.8038977002704472
0,0.2,9.999716289940237,3.7435265932099875,0.7944643165673944
0,0.2,9.999716289940237,3.8444327173507977,0.7854286447257669
0,0.2,9.999716289940237,3.9453388414916084,0.7765634939765442
0,0.2,9.999716289940237,4.046244965632419,0.7679081417922855
0,0.2,9.999716289940237,4.147151089773229,0.759420504111203
0,0.2,9.999716289940237,4.24805721391404,0.7510903604138086
0,0.2,9.999716289940237,4.34896333805485,0.7429043904486501
0,0.2,9.999716289940237,4.449869462195661,0.7348496139334827
0,0.2,9.999716289940237,4.550775586336471,0.7269138105155906
0,0.2,9.999716289940237,4.651681710477281,0.7190857748987372
0,0.2,9.999716289940237,4.752587834618092,0.7113555742103614
0,0.2,9.999716289940237,4.853493958758903,0.7043979108250107
0,0.2,9.999716289940237,4.9544000828997135,0.696831801894155
0,0.2,9.999716289940237,5.055306207040523,0.6893423922099596
0,0.2,9.999716289940237,5.156212331181334,0.6819254699656704
0,0.2,9.999716289940237,5.257118455322145,0.6745885273286713
0,0.2,9.999716289940237,5.358024579462955,0.6673095091728264
0,0.2,9.999716289940237,5.458930703603765,0.6600984185134863
0,0.2,9.999716289940237,5.559836827744576,0.6529559268996827
0,0.2,9.999716289940237,5.6607429518853865,0.6458835940181613
0,0.2,9.999716289940237,5.761649076026197,0.6388837000371962
0,0.2,9.999716289940237,5.862555200167007,0.6319590867586689
0,0.2,9.999716289940237,5.963461324307818,0.625112694462028
0,0.2,9.999716289940237,6.064367448448628,0.6183481080895865
0,0.2,9.999716289940237,6.165273572589439,0.611668834136451
0,0.2,9.999716289940237,6.266179696730249,0.6050784144179043
0,0.2,9.999716289940237,6.3670858208710595,0.5985803552106921
0,0.2,9.999716289940237,6.46799194501187,0.5921778685984481
0,0.2,9.999716289940237,6.568898069152681,0.5858739555317628
0,0.2,9.999716289940237,6.6698041932934915,0.5797064803764066
0,0.2,9.999716289940237,6.770710317434301,0.5736070068051551
0,0.2,9.999716289940237,6.871616441575112,0.5676087821388845
0,0.2,9.999716289940237,6.972522565715923,0.5617219001807537
0,0.2,9.999716289940237,7.073428689856733,0.5559431391754688
0,0.2,9.999716289940237,7.174334813997543,0.5502731108477702
0,0.2,9.999716289940237,7.275240938138354,0.5447115846268965
0,0.2,9.999716289940237,7.3761470622791645,0.5392594485350272
0,0.2,9.999716289940237,7.477053186419975,0.5339156534695937
0,0.2,9.999716289940237,7.577959310560785,0.5286792710607452
0,0.2,9.999716289940237,7.678865434701596,0.5235491111438009
0,0.2,9.999716289940237,7.779771558842406,0.5185236445982673
0,0.2,9.999716289940237,7.880677682983217,0.513601052555459
0,0.2,9.999716289940237,7.981583807124027,0.5087793833868887
0,0.2,9.999716289940237,8.082489931264838,0.5040563526475634
0,0.2,9.999716289940237,8.183396055405648,0.4994295305809623
0,0.2,9.999716289940237,8.284302179546458,0.4948963213745999
0,0.2,9.999716289940237,8.38520830368727,0.49033512536610474
0,0.2,9.999716289940237,8.48611442782808,0.4859820326010596
0,0.2,9.999716289940237,8.587020551968891,0.4817141760048302
0,0.2,9.999716289940237,8.6879266761097,0.47751417139394964
0,0.2,9.999716289940237,8.78883280025051,0.4734081254561012
0,0.2,9.999716289940237,8.889738924391322,0.4693785191317843
0,0.2,9.999716289940237,8.990645048532132,0.4654241505172099
0,0.2,9.999716289940237,9.091551172672942,0.46153859304282907
0,0.2,9.999716289940237,9.192457296813753,0.45772075547718927
0,0.2,9.999716289940237,9.293363420954563,0.4539678334509099
0,0.2,9.999716289940237,9.394269545095375,0.4502770870851719
0,0.2,9.999716289940237,9.495175669236184,0.4466458756587379
0,0.2,9.999716289940237,9.596081793376994,0.44307164187680853
0,0.2,9.999716289940237,9.696987917517806,0.43955191078726924
0,0.2,9.999716289940237,9.797894041658616,0.4360843426988032
0,0.2,9.999716289940237,9.898800165799427,0.43266665985694214
0,0.2,9.999716289940237,9.999706289940237,0.42929674806548085
1,0.4,9.999716289940237,0.01,1
1,0.4,9.999716289940237,0.11090612414081047,1
1,0.4,9.999716289940237,0.21181224828162096,1
1,0.4,9.999716289940237,0.31271837242243145,1
1,0.4,9.999716289940237,0.4136244965632419,0.9928719056925259
1,0.4,9.999716289940237,0.5145306207040524,0.9926170744390505
1,0.4,9.999716289940237,0.6154367448448629,1.0003280915855361
1,0.4,9.999716289940237,0.7163428689856733,1.001113722236769
1,0.4,9.999716289940237,0.8172489931264838,1.0007196935350902
1,0.4,9.999716289940237,0.9181551172672943,0.9999065727059969
1,0.4,9.999716289940237,1.0190612414081048,0.9984844969026686
1,0.4,9.999716289940237,1.1199673655489153,0.9962773865748352
1,0.4,9.999716289940237,1.2208734896897258,0.993086842815273
1,0.4,9.999716289940237,1.3217796138305362,0.9887988805765152
1,0.4,9.999716289940237,1.4226857379713467,0.9814886850143065
1,0.4,9.999716289940237,1.5235918621121571,0.9748372783532688
1,0.4,9.999716289940237,1.6244979862529676,0.9670122965654552
1,0.4,9.999716289940237,1.725404110393778,0.9578748175067945
1,0.4,9.999716289940237,1.8263102345345885,0.9480017354728731
1,0.4,9.999716289940237,1.927216358675399,0.9372995957719281
1,0.4,9.999716289940237,2.0281224828162094,0.9267949377434694
1,0.4,9.999716289940237,2.1290286069570197,0.914887771470272
1,0.4,9.999716289940237,2.2299347310978304,0.9026045766202211
1,0.4,9.999716289940237,2.3308408552386406,0.8900774226801658
